running_id,link,article_type,headline,content_extract,author,publication_time,shares,__final verdict__MANUAL,__final verdict__WEAK_SUPERVISION,__final verdict__WEAK_SUPERVISION__confidence,article_type__interesting topics__MANUAL,article_type__interesting topics__WEAK_SUPERVISION,article_type__interesting topics__WEAK_SUPERVISION__confidence,headline__extract data__MANUAL,headline__extract data__WEAK_SUPERVISION,headline__extract data__WEAK_SUPERVISION__confidence,content_extract__extract data 2__MANUAL,content_extract__extract data 2__WEAK_SUPERVISION,content_extract__extract data 2__WEAK_SUPERVISION__confidence
1167,https://www.faz.net/aktuell/rhein-main/region-und-hessen/wandertipps/der-wandertipp-ist-ein-fest-fuer-sinne-und-natur-in-moembris-17991289.html,Der Wandertipp,Ein Fest für Sinne und Natur,,,,,,nicht interessant,0.2702,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]",,,
1168,https://www.faz.net/aktuell/rhein-main/region-und-hessen/wandertipps/hessen-der-wandertipp-mit-den-grimms-und-otto-ubbelohde-17973782.html,Der Wandertipp,Märchenhaftes Hessen,,,,,,nicht interessant,0.2707,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]",,,
1169,https://www.faz.net/aktuell/rhein-main/region-und-hessen/wandertipps/der-wandertipp-fuehrt-nach-hessenthal-im-spessart-17957438.html,Der Wandertipp,Nahe der Mutter Gottes,,,,,,nicht interessant,0.2694,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]",,,
117,https://bildungsmarkt.faz.net/sprachkurs-franzoesisch/?rfextension=verlagsbox-reisemarkt-französisch,F.A.Z.- Bildungsmarkt,Für Ihre nächste Reise nach Frankreich,,,,,,nicht interessant,0.5364,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]",,,
1170,https://www.faz.net/aktuell/rhein-main/zoodirektorin-christina-geiger-als-doppelte-begabung-an-grzimeks-schreibtisch-17743924.html,Zoodirektorin Christina Geiger,Eine doppelte Begabung an Grzimeks Schreibtisch,,,,,,nicht interessant,0.7596,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]",,,
1171,https://www.faz.net/aktuell/rhein-main/frankfurt/mainzer-landstrasse-wer-sie-entlanglaeuft-lernt-frankfurt-kennen-17753532.html,Mainzer Landstraße,Acht Kilometer Frankfurt,,,,,,nicht interessant,0.7821,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]",,,
1172,https://www.faz.net/aktuell/rhein-main/corona-proteste-wer-sind-die-spaziergaenger-was-haelt-sie-zusammen-17762600.html,Corona-Proteste,Wer sind die „Spaziergänger“?,,,,,,interessant,0.3874,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]",,,
1173,https://www.faz.net/aktuell/rhein-main/techno-museum-momem-in-frankfurt-musiker-shantel-im-interview-17777639.html,Shantel kritisiert MOMEM,„Techno ist nicht mehr relevant“,,,,,,nicht interessant,0.7700,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]",,,
1174,https://www.faz.net/aktuell/rhein-main/frankfurt/sommergaerten-in-frankfurt-wirte-fuerchten-schon-den-winter-18080522.html,Gastronomie,Wirte fürchten schon den Winter,Auf dem Höhepunkt der Pandemie hat Frankfurt die Erweiterung der Restaurants und Cafés auf die Straße großzügig gefördert. Damit soll jetzt Schluss sein.,Jacqueline Vogt,04.06.2022 08:42 Uhr,6,,interessant,0.3208,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1175,https://www.faz.net/aktuell/rhein-main/frankfurt/worauf-hessens-neuer-ministerpraesident-bauen-kann-18080269.html,Boris Rheins Vorzüge,Worauf Hessens neuer Ministerpräsident bauen kann,Der neue hessische Regierungschef Boris Rhein verfügt über gute Kontakte zur Opposition. Auch seine politischen Gegner bringen ihm Wertschätzung entgegen. Das könnte sich nach der Landtagswahl im nächsten Jahr auszahlen.,,05.06.2022 14:07 Uhr,,,nicht interessant,0.4638,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1176,https://www.faz.net/aktuell/rhein-main/frankfurt/wofuer-pfingsten-steht-schlaeft-ein-lied-in-allen-dingen-18080460.html,Wofür Pfingsten steht,Schläft ein Lied in allen Dingen,"Nur wenige wissen, was in den kommenden Tagen gefeiert wird. Die Freude steht im Mittelpunkt. Und woran viel zu lange festgehalten wurde, das sollte man loslassen. Auch im Frankfurter Römer.",,05.06.2022 10:38 Uhr,15,,nicht interessant,0.9638,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1177,https://www.faz.net/aktuell/rhein-main/frankfurt/trockenheit-und-wassermangel-im-hochtaunuskreis-18080374.html,Trockenheit im Hochtaunuskreis,Regenwasser marsch!,"Städte im Hochtaunuskreis schreiben Wassersparen vor und drehen notfalls für andere Regionen den Hahn ab. Schade, dass das nötig ist. Jeder Einzelne könnte schon bei seinen Gartenpflanzen einen Beitrag leisten.",,04.06.2022 19:07 Uhr,14,,nicht interessant,0.9006,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1178,https://www.faz.net/aktuell/rhein-main/frankfurt/leben-nach-corona-zoff-zwischen-anwohnern-und-feiernden-18063689.html,Das urbane Leben nach Corona,Frieden mit dem „Cornern“ schließen,"Das urbane Leben findet draußen statt, seit Corona mehr denn je. Das sorgt für Zoff zwischen Anwohnern und Feiernden. Rücksichtnahme ist gefragt – von beiden Seiten.",,02.06.2022 13:42 Uhr,9,,nicht interessant,0.3213,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1179,https://www.faz.net/aktuell/rhein-main/frankfurt/umzug-in-die-usa-abschied-von-adrian-williams-und-michael-pfrommer-18072041.html,Umzug in die USA,Abschied von Adrian Williams und Michael Pfrommer,"Adrian Williams und Michael Pfrommer packen die Koffer, um mit ihren drei Töchtern an die Westküste der Vereinigten Staaten zu ziehen. Ein Besuch zum Abschied bei dem Künstlerpaar.",Christoph Schütte,04.06.2022 15:41 Uhr,3,,nicht interessant,0.5648,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
118,https://bildungsmarkt.faz.net/sprachkurs-spanisch/?rfextension=verlagsbox-reisemarkt-spanisch,F.A.Z.- Bildungsmarkt,Lernen Sie Spanisch für die Reise einfach online,,,,,,nicht interessant,0.5368,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]",,,
1180,https://www.faz.net/aktuell/rhein-main/frankfurt/hessens-justizminister-roman-poseck-im-portraet-wenn-er-nur-lange-genug-bleibt-18080456.html,Hessens neuer Justizminister,Wenn er nur lange genug bleibt,Der Spitzenjurist Roman Poseck hat eine mustergültige Karriere hingelegt. Jetzt ist er Justizminister im hessischen Kabinett und viele Hoffnungen ruhen auf ihm. Kann er sie erfüllen?,Anna-Sophia Lang,03.06.2022 20:20 Uhr,7,,nicht interessant,0.6057,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1181,https://www.faz.net/aktuell/rhein-main/frankfurt/hoechster-porzellan-manufaktur-ist-wieder-pleite-18080411.html,Vier Jahre nach der Übernahme,Höchster Porzellan-Manufaktur wieder pleite,"Die zweitälteste Porzellan-Manufaktur Deutschland droht wieder einmal das Aus. Das Unternehmen aus Frankfurt-Höchst, das erst 2018 einen neuen Investor gefunden hatte, ist insolvent.",Falk Heunemann,03.06.2022 17:46 Uhr,7,,nicht interessant,0.8293,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1182,https://www.faz.net/aktuell/rhein-main/frankfurt/marcel-reich-ranicki-ausstellung-in-der-deutschen-nationalbibliothek-18077188.html,Marcel Reich-Ranicki,Bücher als Worte und Taten,Die vielen Leben des Marcel Reich-Ranicki: In der Deutschen Nationalbibliothek Frankfurt erinnert eine Ausstellung mit selten gezeigten Bildern und Textdokumenten an den Literaturkritiker.,Florian Balke,05.06.2022 10:05 Uhr,,,nicht interessant,0.5896,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1183,https://www.faz.net/aktuell/rhein-main/frankfurt/mainstimmen-in-zeiten-von-new-work-genuegen-vier-stunden-arbeit-18079121.html,New Work,Vier Stunden Arbeit genügen,Wie werden wir in Zukunft unseren Job ausüben? Die Pandemie hat darauf neue Antworten gegeben. Sie fallen teils abenteuerlich aus – und könnten doch zur Normalität werden.,Daniel Schleidt,03.06.2022 16:26 Uhr,1,,interessant,0.6932,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1184,https://www.faz.net/aktuell/rhein-main/frankfurt/waeldchestag-in-frankfurt-der-wald-ist-gewachsen-18077193.html,Wäldchestag,Der Wald ist gewachsen,Veränderte Bedingungen für den Wäldchestag: In der Corona-Pause haben sich die Bäume ausgebreitet. Riesenrad und eine sieben Jahrzehnte alte Schiffschaukel mit Überschlag haben trotzdem ihre Plätze gefunden.,"Daniel Meuren, Frankfurt",02.06.2022 20:17 Uhr,4,,nicht interessant,0.5340,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1185,https://www.faz.net/aktuell/rhein-main/frankfurt/peter-feldmann-koalition-setzt-dem-oberbuergermeister-ultimatum-18077242.html,Römerkoalition gegen Feldmann,Der letzte Versuch im Guten,Die Koalition im Römer bringt einen „Misstrauensantrag“ ins Stadtparlament ein. Sie will Oberbürgermeister Peter Feldmann endgültig zum Rücktritt auffordern.,Mechthild Harting und Manfred Köhler,02.06.2022 18:45 Uhr,21,,nicht interessant,0.6401,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1186,https://www.faz.net/aktuell/rhein-main/frankfurt/corona-infizierte-muessen-in-praxen-keine-krankschreibung-am-telefon-18076389.html,Keine Fern-Krankschreibung,Corona-Infizierte müssen in Arztpraxen gehen,"Seit dem 1. Juni können Hausärzte ihre Patienten nicht mehr am Telefon krank schreiben. Das gilt auch für Patienten, die sich nachweislich mit Corona infiziert haben. Die Arztpraxen stellt das vor neue Probleme.",Marie Lisa Kehler,02.06.2022 18:02 Uhr,4,,nicht interessant,0.2820,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
